"id","geboorteplaats","overlijdensplaats","soort_instelling","naam","voornamen","roepnaam","geboortedatum","overlijdensdatum","biografie","is_persoon","toon_op_site","rechtenvrij","tussenvoegsels","unique_number","reference","app_state","datum_gewijzigd","gewijzigd_door"
"5452",NULL,NULL,NULL,"Ruijgrok","Bernard",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-05","Mariska Rijsdijk"
"5453",NULL,NULL,NULL,"Mondeel","Anke",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-05","Mariska Rijsdijk"
"5454",NULL,NULL,"65","Wolters-Noordhoff Grafische Bedrijven NV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-05","Mariska Rijsdijk"
"5455",NULL,NULL,"327","Rotterdams ballet ensemble",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-10","Maja Klooster"
"5456",NULL,NULL,"314","Grear-Wissing Associates",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island.</p>",NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5457",NULL,NULL,"321","National Building Museum",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Washington D.C.</p>",NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5458",NULL,NULL,NULL,"Cheek","Richard",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-11-10","Maja Klooster"
"5459",NULL,NULL,"65","ACE",NULL,NULL,NULL,NULL,"<p>ook wel: ACE Colour Center  <br /></p><p>Heerlen</p><p>onderdeel van PinkRoccade<br /></p>",NULL,"1","1",NULL,,,"1","2009-11-11","Linda Kool"
"5460",NULL,NULL,"327","Algemeen Nederlands Persbureau ANP",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-12","Linda Kool"
"5461",NULL,NULL,"327","AKTA BV",NULL,NULL,NULL,NULL,"<p>onderdeel van Vescom Groep BV <br /></p>",NULL,"1","1",NULL,,,"1","2009-11-12","Linda Kool"
"5462",NULL,NULL,"327","Vescom Groep BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-12","Linda Kool"
"5463",NULL,NULL,NULL,"Dudzinski","Andrzej",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-12","Linda Kool"
"5464",NULL,NULL,NULL,"Boere","Renate",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-16","Bernadine Ypma"
"5465",NULL,NULL,"327","Kunst-fotografisch bedrijf Paul Gofferjé &amp; Trudy Nijman",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-17","Linda Kool"
"5466",NULL,NULL,"65","Drukkerij Truijen",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-17","Bernadine Ypma"
"5467",NULL,NULL,"314","KNCV Tuberculosefonds",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-17","Linda Kool"
"5468",NULL,NULL,NULL,"Shillum","Marc",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-17","Linda Kool"
"5469",NULL,NULL,"327","Kattekop Stichting Universitair Kinderdagverblijf",NULL,NULL,NULL,NULL,"<p>Leiden</p>",NULL,"1","1",NULL,,,"1","2009-11-18","Linda Kool"
"5470",NULL,NULL,"327","Stichting Filatelie",NULL,NULL,NULL,NULL,"<p>Utrecht <br /></p>",NULL,"1","1",NULL,,,"1","2009-11-18","Linda Kool"
"5471",NULL,NULL,"65","Bart van Leeuwen Grafische Produkties",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-19","Mariska Rijsdijk"
"5472",NULL,NULL,"327","Erik en Petra Hesmerg Fotografie",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-19","Mariska Rijsdijk"
"5473",NULL,NULL,NULL,"Moses","Stefan",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-19","Mariska Rijsdijk"
"5474",NULL,NULL,NULL,"Leurink","Peter",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-23","Bernadine Ypma"
"5475",NULL,NULL,"327","Capac",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-23","Bernadine Ypma"
"5476",NULL,NULL,NULL,"Fagel","Tessa",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-24","Bernadine Ypma"
"5477",NULL,NULL,NULL,"Molkenboer","Kees",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-11-25","Maja Klooster"
"5478",NULL,NULL,NULL,"Vaux","Marc",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-11-25","Maja Klooster"
"5479",NULL,NULL,NULL,"Malsen","Willem",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2009-11-25","Linda Kool"
"5480",NULL,NULL,NULL,"Verschuren","Kees",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5481",NULL,NULL,NULL,"Berserik","Herman",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5482",NULL,NULL,NULL,"Holslag","Berry",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5483",NULL,NULL,NULL,"Dam","Frank",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5484",NULL,NULL,NULL,"Oosterwold","Brandie",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5485",NULL,NULL,NULL,"Tung","Ming",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5486",NULL,NULL,NULL,"Huiskes","Luuk",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-25","Linda Kool"
"5487",NULL,NULL,NULL,"Straaten","Eric",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2009-11-25","Linda Kool"
"5488",NULL,NULL,NULL,"Olsson","Lennart",,"0000-00-00","0000-00-00","<p>fotograaf, Stockholm</p>","1","1","1",,,,"1","2009-11-25","Maja Klooster"
"5489",NULL,NULL,"327","PVF Pensioenen",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-25","Linda Kool"
"5490",NULL,NULL,NULL,"Snudo","Marika",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-26","Linda Kool"
"5491",NULL,NULL,NULL,"Perov","Kira",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-26","Mariska Rijsdijk"
"5492",NULL,NULL,"321","Stichting Exposeum Goudse Kaaswaag",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-26","Linda Kool"
"5493",NULL,NULL,NULL,"Bolink","Ronald",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-11-26","Linda Kool"
"5494","439",NULL,NULL,"Odell","Peter R.",,"1930-00-00","0000-00-00","<p>Hoogleraar Economische en Sociale Geografie Erasmus Universiteit</p>","1","1","1",,,,"1","2009-11-26","Bernadine Ypma"
"5495","293",NULL,NULL,"Reijn","Johan A.",,"1916-00-00","0000-00-00","<p>Kolonel der Mariniers b.d.</p>","1","1","1","van",,,"1","2009-11-26","Bernadine Ypma"
"5496",NULL,NULL,"327","Nederlandse Energie Ontwikkelings Maatschappij NEOM",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-27","Linda Kool"
"5497",NULL,NULL,"327","Bureau Energie Onderzoek Projecten BEOP",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-27","Linda Kool"
"5498",NULL,NULL,"327","Nederlands Instituut voor Ruimtelijke Ordening en Volkshuisvesting NIROV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-11-27","Linda Kool"
"5499",NULL,NULL,NULL,"Burg","Gerrit",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-11-27","Maja Klooster"
"5500",NULL,NULL,NULL,"Dumbar","Leonie",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-01","Bernadine Ypma"
"5501",NULL,NULL,NULL,"Bongard","Willi",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-01","Bernadine Ypma"
"5502",NULL,NULL,"86","Gaade",NULL,NULL,NULL,NULL,"<p>Den Haag</p>",NULL,"1","1",NULL,,,"1","2009-12-01","Bernadine Ypma"
"5503",NULL,NULL,NULL,"Thomson","David",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-01","Bernadine Ypma"
"5504",NULL,NULL,"86","Pan Books Ltd.",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-01","Bernadine Ypma"
"5505",NULL,NULL,"86","Leopold BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-01","Bernadine Ypma"
"5506",NULL,NULL,NULL,"Snoek","Otto",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-12-01","Bernadine Ypma"
"5507",NULL,NULL,NULL,"Martens","Paul",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2009-12-01","Bernadine Ypma"
"5508",NULL,NULL,NULL,"Veldhuizen","Willem",,"0000-00-00","0000-00-00","<p>Schilder</p>","1","1","1","van",,,"1","2009-12-01","Bernadine Ypma"
"5509",NULL,NULL,NULL,"Hammacher - Van den Brande","Renilde",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-02","Maja Klooster"
"5510",NULL,NULL,"321","Stichting De Kijkschuur",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-03","Linda Kool"
"5512",NULL,NULL,"327","VVV Bergen",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-04","Maja Klooster"
"5513",NULL,NULL,"65","NBD",NULL,NULL,NULL,NULL,"<p>Zoeterwoude</p>",NULL,"1","1",NULL,,,"1","2009-12-04","Linda Kool"
"5514",NULL,NULL,"65","Senefelder Misset",NULL,NULL,NULL,NULL,"<p>Doetichem</p>",NULL,"1","1",NULL,,,"1","2009-12-04","Linda Kool"
"5515",NULL,NULL,"327","EWR",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-07","Bernadine Ypma"
"5516",NULL,NULL,"65","Graficon",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-07","Bernadine Ypma"
"5517",NULL,NULL,"65","Jolly &amp; Barber Ltd.",NULL,NULL,NULL,NULL,"<p>Rugby, Warwickshire</p>",NULL,"1","1",NULL,,,"1","2009-12-07","Bernadine Ypma"
"5518",NULL,NULL,NULL,"Knobel","Lance",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-07","Bernadine Ypma"
"5519",NULL,NULL,"327","Hoge Raad der Nederlanden",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-07","Bernadine Ypma"
"5520",NULL,NULL,"65","Zijlstra Drukwerk VOF",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-08","Linda Kool"
"5521",NULL,NULL,NULL,"Weis","Marianne",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-08","Linda Kool"
"5522",NULL,NULL,"323","Boekbindersbedrijf Kramer BV",NULL,NULL,NULL,NULL,"<p>gevestigd te Apeldoorn</p>",NULL,"1","1",NULL,,,"1","2009-12-08","Maja Klooster"
"5523",NULL,NULL,"86","Boelen uitgevers",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-08","Maja Klooster"
"5524",NULL,NULL,NULL,"Hermans","Willem Frederik",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-08","Maja Klooster"
"5525",NULL,NULL,"327","Leids Universiteits Fonds",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-08","Linda Kool"
"5526",NULL,NULL,"327","Rijnhotel Rotterdam",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-08","Maja Klooster"
"5527",NULL,NULL,NULL,"Cammen","H.",,"0000-00-00","0000-00-00",,"1","1","1","van der",,,"1","2009-12-10","Kiko Luijten"
"5528",NULL,NULL,"327","Hectic Pictures",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-10","Kiko Luijten"
"5530",NULL,NULL,NULL,"Schouwenburg","Pieter",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2009-12-10","Kiko Luijten"
"5531",NULL,NULL,"327","Projekt Buro Stadhuis",NULL,NULL,NULL,NULL,"<p>Onderdeel van de Dienst der Gemeentewerken Den Haag.</p>",NULL,"1","1",NULL,,,"1","2009-12-10","Kiko Luijten"
"5532",NULL,NULL,NULL,"Tongeren","Chris",,"0000-00-00","0000-00-00",,"1","1","1","van",,,"1","2009-12-11","Kiko Luijten"
"5533",NULL,NULL,NULL,"Bosch","Max",,"0000-00-00","0000-00-00",,"1","1","1","ten",,,"1","2009-12-11","Kiko Luijten"
"5534",NULL,NULL,NULL,"Oerlemans","Christian",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-11","Kiko Luijten"
"5535",NULL,NULL,"65","Henkes Senefelder",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-11","Kiko Luijten"
"5536",NULL,NULL,NULL,"Laman","Marion",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-11","Kiko Luijten"
"5537",NULL,NULL,NULL,"Rädecker","Alphonsine",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-11","Kiko Luijten"
"5538",NULL,NULL,"65","MeesterDruk",NULL,NULL,NULL,NULL,"<p>Leidschendam</p>",NULL,"1","1",NULL,,,"1","2009-12-15","Linda Kool"
"5539",NULL,NULL,"327","Medisch Centrum Haaglanden MCH",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-15","Linda Kool"
"5540",NULL,NULL,NULL,"Persoon","Ton",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-16","Linda Kool"
"5541",NULL,NULL,"65","Veldwijk - Van Loon Grafische bedrijven BV",NULL,NULL,NULL,NULL,"<p>Waddinxveen</p>",NULL,"1","1",NULL,,,"1","2009-12-16","Linda Kool"
"5542",NULL,NULL,"65","Shenzhen Artron Colour Printing Co., Ltd.",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-16","Kiko Luijten"
"5543",NULL,NULL,"86","Verlag Hermann Schmidt Mainz",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-16","Kiko Luijten"
"5546",NULL,NULL,"327","Copi",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-16","Linda Kool"
"5547",NULL,NULL,NULL,"Pijbes","Wim",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-16","Kiko Luijten"
"5548",NULL,NULL,NULL,"Jong","Kitty",,"0000-00-00","0000-00-00",,"1","1","1","de",,,"1","2009-12-16","Kiko Luijten"
"5549",NULL,NULL,NULL,"Xu","Wang",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-17","Kiko Luijten"
"5550",NULL,NULL,"327","Centraal Beheer",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-17","Linda Kool"
"5551",NULL,NULL,"327","Dorresteijn Communicatie DC",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-17","Linda Kool"
"5552",NULL,NULL,"360","Ginza Graphic Gallery (GGG)",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-17","Kiko Luijten"
"5553",NULL,NULL,"327","Interconfessioneel ziekenhuis De Baronie",NULL,NULL,NULL,NULL,"<p>Uit de fusie tussen St.-Laurens ziekenhuis en het Diaconessenhuis, ontstond het interconfessioneel ziekenhuis De Baronie waarvoor Studio Dumbar een huisstijl ontwikkelde in 1987.</p>",NULL,"1","1",NULL,,,"1","2009-12-18","Kiko Luijten"
"5554",NULL,NULL,NULL,"Nieuw persoon",NULL,NULL,NULL,NULL,NULL,"1","1","1",NULL,NULL,NULL,"0",NULL,NULL
"5555",NULL,NULL,NULL,"Vleeschouwer","Willem",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-23","Kiko Luijten"
"5556",NULL,NULL,NULL,"Folon","Jean Michel",,"0000-00-00","0000-00-00","<p>illustrator</p>","1","1","1",,,,"1","2009-12-23","Maja Klooster"
"5557",NULL,NULL,"327","Societé Génerale de Banque, Brussel (Generale Bankmaatschappij)",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-23","Maja Klooster"
"5558",NULL,NULL,NULL,"Heuff","Anton",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-23","Maja Klooster"
"5559",NULL,NULL,NULL,"Nieuwe instelling",NULL,NULL,NULL,NULL,NULL,NULL,"1","1",NULL,NULL,NULL,"0",NULL,NULL
"5560",NULL,NULL,"327","Haven Rotterdam",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-23","Maja Klooster"
"5561",NULL,NULL,NULL,"Wallis de Vries","Antoinette",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-23","Kiko Luijten"
"5562",NULL,NULL,NULL,"Bax","Jack",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-23","Maja Klooster"
"5563",NULL,NULL,"327","Bas Neon, lichtreclame en belettering BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-23","Kiko Luijten"
"5564",NULL,NULL,"327","Armada BV",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-24","Kiko Luijten"
"5565",NULL,NULL,"327","Hoeks &amp; Lindenburg",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-24","Kiko Luijten"
"5566",NULL,NULL,"327","Directie Brandweer en Rampenbestrijding",NULL,NULL,NULL,NULL,"<p>Maakt onderdeel uit van het Ministerie van Binnenlandse Zaken en Koninkrijksrelaties</p>",NULL,"1","1",NULL,,,"1","2009-12-24","Kiko Luijten"
"5567",NULL,NULL,NULL,"Roos","Robbert",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-24","Kiko Luijten"
"5568",NULL,NULL,NULL,"Zoutenbier","Ans",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2009-12-24","Kiko Luijten"
"5569",NULL,NULL,"327","The Royal Academy of Arts",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2009-12-24","Kiko Luijten"
"5570",NULL,NULL,"327","Centrale Suiker Maatschappij NV (CSM)",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2010-01-05","Maja Klooster"
"5571",NULL,NULL,"327","MartiCo",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2010-01-05","Mariska Rijsdijk"
"5572",NULL,NULL,"314","The Wissing Gengler Group",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5573",NULL,NULL,"327","The Abedon Group",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5574",NULL,NULL,NULL,"Kaplan","Peter B.",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2010-01-06","Maja Klooster"
"5575",NULL,NULL,"65","Custom Print Inc.",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Arlington</p>",NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5576",NULL,NULL,"327","The Festival Ballet",NULL,NULL,NULL,NULL,"<p></p><p>Verenigde Staten, Providence, Rhode Island.</p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-06","Maja Klooster"
"5577",NULL,NULL,"327","Fibertaxis",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Bellingham Mass.</p>",NULL,"1","1",NULL,,,"1","2010-01-08","Maja Klooster"
"5578",NULL,NULL,"327","Environmental Science Services",NULL,NULL,NULL,NULL,"<p></p><p>Verenigde Staten, Providence, Rhode Island</p><p><br /></p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-19","Maja Klooster"
"5579",NULL,NULL,"327","Bluegold Seafarms",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Newport, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-08","Maja Klooster"
"5580",NULL,NULL,"327","The Austin Company",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Cleveland Ohio</p>",NULL,"1","1",NULL,,,"1","2010-01-08","Maja Klooster"
"5581",NULL,NULL,NULL,"Nieuwe instelling",NULL,NULL,NULL,NULL,NULL,NULL,"1","1",NULL,NULL,NULL,"0",NULL,NULL
"5582",NULL,NULL,"327","Arris Design Inc.",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-08","Maja Klooster"
"5583",NULL,NULL,"314","Benefit Street Design",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island </p>",NULL,"1","1",NULL,,,"1","2010-01-08","Maja Klooster"
"5584",NULL,NULL,"327","Beckman Blydenburgh &amp; Associates Incorporated",NULL,NULL,NULL,NULL,"<p></p><p>BB &amp; A architects<br /></p><p>Verenigde Staten, Providence, Rhode Island<br /></p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5585",NULL,NULL,"327","Community  Boating",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5586",NULL,NULL,"327","Lilybrand Marine Paints",NULL,NULL,NULL,NULL,"<p>Pieter Schoen en Zoon, Rotterdam</p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5587",NULL,NULL,"327","Moliterno Stone",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Lincoln, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5588",NULL,NULL,"327","ITT Grinnell Valve Co. Inc.",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Warwick, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5589",NULL,NULL,NULL,"Michalenka","Henry J.",,"0000-00-00","0000-00-00","<p>accountant<br /></p><p>Verenigde Staten, Lincoln, Rhode Island</p><p></p>","1","1","1",,,,"1","2010-01-12","Maja Klooster"
"5590",NULL,NULL,NULL,"Hooberman","Neal H.",,"0000-00-00","0000-00-00","<p>Verenigde Staten, San Diego, CA</p>","1","1","1",,,,"1","2010-01-12","Maja Klooster"
"5591",NULL,NULL,"327","National Perinatal Information Center",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5592",NULL,NULL,"327","Aviso NV / SA",NULL,NULL,NULL,NULL,,NULL,"1","1",NULL,,,"1","2010-01-12","Maja Klooster"
"5593",NULL,NULL,NULL,"Cramer","Rita",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2010-01-12","Linda Kool"
"5594",NULL,NULL,"327","Banco de A. Edwards",NULL,NULL,NULL,NULL,"<p>Chili, Santiago de Chile</p>",NULL,"1","1",NULL,,,"1","2010-01-15","Maja Klooster"
"5595",NULL,NULL,NULL,"Nieuwe instelling",NULL,NULL,NULL,NULL,NULL,NULL,"1","1",NULL,NULL,NULL,"0",NULL,NULL
"5596",NULL,NULL,"327","Fordson Group",NULL,NULL,NULL,NULL,"<p>Projectontwikkelaar in de Verenigde Staten</p>",NULL,"1","1",NULL,,,"1","2010-01-15","Maja Klooster"
"5597",NULL,NULL,NULL,"Mathers","Michael",,"0000-00-00","0000-00-00","<p>fotograaf</p>","1","1","1",,,,"1","2010-01-15","Maja Klooster"
"5598",NULL,NULL,NULL,"Nieuwe instelling",NULL,NULL,NULL,NULL,NULL,NULL,"1","1",NULL,NULL,NULL,"0",NULL,NULL
"5599",NULL,NULL,"327","KVH Industries",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Middeltown, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-15","Maja Klooster"
"5600",NULL,NULL,"327","The Robinson Green Beretta Corporation",NULL,NULL,NULL,NULL,"<p></p><p>Verenigde Staten, Providence, Rhode Island</p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-19","Maja Klooster"
"5601",NULL,NULL,"327","Thibault &amp; Associates",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-19","Maja Klooster"
"5602",NULL,NULL,"327","E.W. Shippee &amp; Sons, Inc.",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-19","Maja Klooster"
"5603",NULL,NULL,"327","Gak Diensten BV",NULL,NULL,NULL,NULL,"<p></p><p>Onderdeel van Gak Holding BV</p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-20","Linda Kool"
"5604",NULL,NULL,"327","Automatisering Sociale Zekerheid BV (ASZ)",NULL,NULL,NULL,NULL,"<p></p><p>Onderdeel van Gak Holding BV<br /></p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-20","Linda Kool"
"5605",NULL,NULL,"327","Gak Holding BV",NULL,NULL,NULL,NULL,"<p></p><p>Onderdeel van Gak Groep NV. Onderdelen van Gak Holding BV:<br /></p><p><ul><li>Arbo Groep Gak</li><li>Gak Diensten BV</li><li>ViaPrisma</li><li>Automatisering Sociale Zekerheid BV (ASZ)</li><li>SVIANED</li><li>Assessment en Interventie Centra (AIC)</li><li>Gak Sociale Zekerheid BV</li><li>Gak Verzekeringen BV<br /></li></ul></p>",NULL,"1","1",NULL,,,"1","2010-01-20","Linda Kool"
"5606",NULL,NULL,"327","Gak Nederland BV",NULL,NULL,NULL,NULL,"<p>Onderdeel van Gak Groep NV. Onderdeel van Gak Nederland BV:<br /><ul><li>Gak Sociale Zekerheid<br /></li></ul></p>",NULL,"1","1",NULL,,,"1","2010-01-19","Linda Kool"
"5607",NULL,NULL,"327","Women &amp; Infants' Hospital",NULL,NULL,NULL,NULL,"<p>Verenigde Staten, Providence, Rhode Island</p>",NULL,"1","1",NULL,,,"1","2010-01-19","Maja Klooster"
"5608",NULL,NULL,"327","Assessment en Interventie Centra (AIC)",NULL,NULL,NULL,NULL,"<p></p><p>Onderdeel van Gak Holding BV<br /></p><p></p>",NULL,"1","1",NULL,,,"1","2010-01-20","Linda Kool"
"5609",NULL,NULL,NULL,"Pace","Richard",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2010-01-19","Maja Klooster"
"5610",NULL,NULL,NULL,"Gengler","Peter",,"0000-00-00","0000-00-00",,"1","1","1",,,,"1","2010-01-19","Maja Klooster"
"5611",NULL,NULL,NULL,"Witbeck","David",,"0000-00-00","0000-00-00","<p>Fotograaf in de Verenigde Staten.</p>","1","1","1",,,,"1","2010-01-19","Maja Klooster"
"5612",NULL,NULL,NULL,"Nieuwe instelling",NULL,NULL,NULL,NULL,NULL,NULL,"1","1",NULL,NULL,NULL,"0",NULL,NULL
