"id","volgorde","fk_rubriek_parent","fk_archief","toelichting","publiceren","naam","app_state","datum_gewijzigd","gewijzigd_door"
"2907",NULL,"2909","12",,"1","Ontwerp: Total Design. De jaren tachtig","1","2008-09-29","Linda Kool"
"2908",NULL,"2904","12",,"1","Huisstijl en gelegenheidsdrukwerk","1","2008-09-29","Linda Kool"
"2909",NULL,"2904","12",,"1","Publicaties","1","2008-09-29","Linda Kool"
"2910",NULL,"2904","12",,"1","Tentoonstellingen en affiches","1","2008-11-24","Linda Kool"
"2911",NULL,NULL,"12","<p></p><p>bevat foto's, dia's en negatieven</p><p></p>","1","7. Deelarchief beeldmateriaal","1","2008-12-11","Britt Grootes"
"2912",NULL,"2924","12",,"3","Ontwerpen, bewijsexemplaren, tentoonstellingen en verzameld materiaal","1","2008-10-14","Linda Kool"
"2914",NULL,"2870","12","<p></p><p>Geordend naar het oorsponkelijke deel V1 tot en met V10 binnen het klantenarchief. Dozen V1 en V5 tot en met V10 zijn aanwezig in dit archief ( letter B, correspondentie Algemeen en letters A tot en met V ). De dozen V2 tot en met V4 missen in dit archief. <br /></p><p>Deze volgorde is tijdens registratie aangehouden.<br /></p><p></p>","1","1961 - 1979","1","2008-11-12","Bernadine Ypma"
"2916",NULL,"2924","12",,"3","Lezingen en presentaties","1","2008-10-14","Linda Kool"
"2917",NULL,"3011","12",,"1","HDS info management BV","1","2008-10-06","Maja Klooster"
"2919",NULL,"2530","12",,"1","Beeldmateriaal voor uitgaven","1","2008-10-07","Britt Grootes"
"2920",NULL,NULL,"12","<p></p><p>Betreft publicaties geschreven door medewerkers van Total Design en publicaties over het werk van Total Design.</p><p></p>","1","8. Publicaties","1","2008-12-11","Britt Grootes"
"2922",NULL,"2870","12","<p></p><p>Geordend naar de oorsponkelijke indeling van dit deel archief. De dozen waren ieder beplakt met een etiket met daarop de aanduiding doos 1 tot en met doos 9, het jaartal 1982 en de namen van de verschillende opdrachtgevers waarvan documenten in de doos geplaatst waren.</p><p>Deze ordening is tijdens registratie aangehouden.<br /></p><p><br /></p><p></p>","1","1979 - 1986","1","2008-11-12","Bernadine Ypma"
"2924",NULL,"2911","12",,"0","Dia's","1","2010-03-26","Bernadine Ypma"
"2925",NULL,"2950","12",,"1","Opdrachten","1","2008-10-20","Linda Kool"
"2926",NULL,"2870","12","<p></p><p>Geordend naar de oorsponkelijke indeling van dit deel archief. Dedozen waren ieder beplakt met een etiket met daarop de aanduiding doos 2 tot en met doos 7, het jaartal 1983 en de namen van de verschillende opdrachtgevers waarvan documenten in de doos geplaatst waren.</p><p>Deze ordening is tijdens registratie aangehouden.</p><p></p>","1","1983 - 1985","1","2008-11-12","Bernadine Ypma"
"2927",NULL,"2948","12",,"1","Ben Bos","1","2008-10-21","Linda Kool"
"2930",NULL,"3012","12","<p>In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design.</p>","1","Kempkes meubelfabrieken NV","1","2008-12-03","Maja Klooster"
"2931",NULL,"3012","12","<p></p><p>Ingenieurs-bureau voor Bouwnijverheid NV. In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design.</p><p></p>","1","IBB","1","2008-12-03","Maja Klooster"
"2933",NULL,"3016","12","<p></p><p>Fabrikant van Artifort meubelen en Epeda matrassen.</p><p>In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design. <br /></p><p></p>","1","Wagemans en van Tuinen NV","1","2008-12-03","Maja Klooster"
"2934",NULL,"3011","12","<p></p><p>Vereniging van Beoefenaren der Gebonden Kunsten Amsterdam.</p><p>In deze rubriek bevinden zich ook stukken uit de periode vóór de oprichting van Total Design.</p><p></p>","1","GKf","1","2008-10-17","Maja Klooster"
"2935",NULL,"2870","12","<p></p><p>De oorspronkelijke dozen zijn gemarkeerd met de aanduiding VII 6 Wereldtentoonstelling Osaka 1970 en VII7 Wereldtentoonstelling Osaka 1970. De derde doos was gemarkeerd met VII9 Amro bank.<br /></p><p>Deze ordening is tijdens registratie aangehouden.</p><p></p>","1","Wereldtentoonstelling Osaka 1970 en Amro bank","1","2008-10-20","Bernadine Ypma"
"2937",NULL,"3016","12","<p></p><p>Verkoopkantoor voor het handelsmerk Akulon (geproduceerd door Algemene Kunstzijde Unie Arnhem AKU) en Stamylan (een handelsmerk van de Staatsmijnen in Limburg). In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design.</p><p></p>","1","Verenigd Plastic-Verkoopkantoor NV (Plasttrading Ltd.)","1","2008-12-03","Maja Klooster"
"2938",NULL,"3015","12","<p>In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design.</p>","1","Stadsdrukkerij van Amsterdam","1","2008-12-03","Maja Klooster"
"2939",NULL,"3013","12",,"1","Omniscreen Silkscreen Printers","1","2008-10-20","Maja Klooster"
"2940",NULL,"2925","12",,"1","SHV Holding","1","2008-10-20","Linda Kool"
"2941",NULL,"3009","12","<p>In deze rubriek bevinden zich stukken uit de periode vóór de oprichting van Total Design. </p>","1","Baja Interieur architectuur NV","1","2008-12-03","Maja Klooster"
"2943",NULL,"3010","12","<p>In deze rubriek bevinden zich ook stukken uit de periode vóór de oprichting van Total Design. </p>","1","Drukkerij Erven E. van de Geer","1","2008-11-10","Maja Klooster"
"2944",NULL,NULL,"12",,"1","9. Verzameld materiaal","1","2008-12-11","Britt Grootes"
"2945",NULL,"2948","12",,"1","Wim Crouwel","1","2008-10-20","Linda Kool"
"2946",NULL,"2757","12",,"1","De Gruyter","1","2008-10-20","Britt Grootes"
"2947",NULL,NULL,"12","<p></p><p>Betreft dezelfde soort inhoud als deelarchief Sonja Greven, echter uit een eerdere periode. <br /></p><p>Tevens is er een overlap met het Klantenarchief.<br /></p><p></p>","1","2. Deelarchief bureaudocumentatie","1","2008-12-11","Britt Grootes"
"2948",NULL,"2950","12",,"1","Bureau en medewerkers","1","2008-10-20","Linda Kool"
"2950",NULL,"2911","12","<p>bevat zowel kleurenfoto's als halftoonmateriaal</p>","1","Foto's","1","2008-10-20","Linda Kool"
"2952",NULL,"2947","12",,"1","Total Design Algemeen","1","2008-10-21","Bernadine Ypma"
"2953",NULL,"2947","12",,"1","Medewerkers Total Design","1","2008-10-21","Bernadine Ypma"
"2954",NULL,"2947","12",,"1","Biënnales, tentoonstellingen, publicaties en prijzen","1","2008-10-29","Maja Klooster"
"2955",NULL,"2947","12",,"0","Sollicitaties","1","2008-11-21","Maja Klooster"
"2958",NULL,"2947","12",,"1","Professionalisering en automatisering","1","2008-10-21","Britt Grootes"
"2960",NULL,"2947","12",,"1","Telegramafschriften en kopieën Telex","1","2008-10-21","Britt Grootes"
"2961",NULL,"2947","12",,"1","Total Design intern","1","2008-10-21","Maja Klooster"
"2962",NULL,"2925","12",,"1","PTT","1","2008-10-22","Linda Kool"
"2963",NULL,"2925","12",,"1","Museum Boymans van Beuningen","1","2008-10-22","Linda Kool"
"2964",NULL,"2953","12","<p></p><p>Nevenactiviteiten (bestuursfuncties, lidmaatschappen) voor o.a.:<br /></p><p><ul><li>Stichting Industriële Vormgeving (SIV)</li><li>International Council of Societies of Industrial Design (ICSID)</li><li>Kring Industriële Ontwerpers (KIO)</li><li>Academie Industriële Vormgeving Eindhoven (AIVE)</li><li>Gerrit Rietveld Academie Amsterdam</li><li>Stichting Museum Amstelkring</li><li>Federatie van Kunstenaarsverenigingen<br /></li></ul></p>","1","Loek van der Sande","1","2008-10-24","Maja Klooster"
"2965",NULL,"2925","12",,"1","Randstad Holding NV","1","2008-10-23","Linda Kool"
"2966",NULL,"2925","12",,"1","Turmac Tobacco Company","1","2008-10-27","Linda Kool"
"2967",NULL,"2925","12",,"1","Stedelijk Museum Amsterdam","1","2008-10-27","Linda Kool"
"2968",NULL,"2911","12",,"1","Negatieven","1","2008-10-29","Linda Kool"
"2969",NULL,"3008","12",,"1","Architektenburo Ir. Haak BV","1","2008-10-30","Maja Klooster"
"2970",NULL,"2904","12",,"1","Huisvesting en bedrijfspresentatie","1","2008-11-03","Linda Kool"
"2971",NULL,"2499","12",,"1","Uitnodigingen en wenskaarten","1","2008-11-04","Britt Grootes"
"2972",NULL,"2499","12",,"1","Exterieur en interieur vestigingen","1","2008-11-04","Britt Grootes"
"2973",NULL,"2499","12",,"1","Tasjes","1","2008-11-04","Britt Grootes"
"2974",NULL,"2499","12",,"1","Publiciteitsmateriaal","1","2008-11-04","Britt Grootes"
"2975",NULL,"2593","12",,"1","Stukken betreffende postzegels en eerstedaguitaven","1","2008-11-04","Britt Grootes"
"2976",NULL,"2593","12",,"1","Uitgaven","1","2008-11-04","Britt Grootes"
"2978",NULL,"2593","12",,"1","Huisstijl Tel Design &amp; Total Design","1","2008-11-04","Britt Grootes"
"2979",NULL,"2593","12",,"1","Telefoongidsen","1","2008-11-04","Britt Grootes"
"2980",NULL,"2593","12",,"1","Honderd jaar telefonie","1","2008-11-04","Britt Grootes"
"2981",NULL,"2593","12",,"1","Correspondentiedrukwerk, formulieren, kaarten, overeenkomsten en certificaten","1","2008-11-04","Britt Grootes"
"2982",NULL,"2758","12",,"1","Folders en brochures","1","2008-11-04","Britt Grootes"
"2983",NULL,"2758","12",,"1","Correspondentiedrukwerk, formulieren en representatiedrukwerk","1","2008-11-04","Britt Grootes"
"2984",NULL,"2758","12",,"1","Voorbereiding en ontwerpen voor huisstijl","1","2008-11-04","Britt Grootes"
"2985",NULL,"2754","12",,"1","Voorbereiding en ontwerpen voor huisstijl","1","2008-11-04","Britt Grootes"
"2986",NULL,"2757","12",,"1","Correspondentiedrukwerk dochterondernemingen","1","2008-11-04","Britt Grootes"
"2987",NULL,"3016","12",,"1","Tweka","1","2008-11-04","Britt Grootes"
"2988",NULL,"3011","12",,"1","Holland Data Groep","1","2008-11-05","Linda Kool"
"2989",NULL,"3014","12","<p></p><p>In deze rubriek bevinden zich ook stukken uit de periode vóór de oprichting van Total Design. </p><p></p>","1","Rotterdamse Kunstkring","1","2008-11-07","Maja Klooster"
"2990",NULL,"3015","12",,"1","Spinhex BV","1","2008-11-10","Maja Klooster"
"2991",NULL,"3012","12",,"1","Institut Néerlandais","1","2008-11-10","Maja Klooster"
"2992",NULL,"3014","12",,"1","Polaroid Corporation","1","2008-11-10","Maja Klooster"
"2993",NULL,"3015","12",,"1","Stichting Françoise van den Bosch","1","2008-11-10","Bernadine Ypma"
"2994",NULL,"3013","12",,"1","Mady Saks Produkties BV","1","2008-11-10","Bernadine Ypma"
"2995",NULL,"3011","12",,"1","Heemschut","1","2008-11-10","Bernadine Ypma"
"2996",NULL,"3012","12",,"1","LSBS Landelijke Stichting voor Blinden en Slechtzienden","1","2008-11-11","Bernadine Ypma"
"2997",NULL,"3013","12",,"1","Nederlandse Orde van Accountants-Administratieconsulenten NOvAA","1","2008-11-11","Bernadine Ypma"
"2998",NULL,"3013","12","<p>Technologie museum in Amsterdam (later NEMO).</p>","1","NINT","1","2008-11-11","Maja Klooster"
"3000",NULL,"3012","12",,"1","Joods Historisch Museum","1","2008-11-11","Maja Klooster"
"3001",NULL,"3009","12",,"1","BKB Artoteek","1","2008-11-11","Bernadine Ypma"
"3002",NULL,"3014","12",,"1","Parool","1","2008-11-11","Bernadine Ypma"
"3003",NULL,"3008","12",,"1","Aktie Natuur","1","2008-11-11","Maja Klooster"
"3004",NULL,"3010","12",,"1","De Emancipatieraad","1","2008-11-11","Bernadine Ypma"
"3005",NULL,"2964","12",,"1","Federatie van Kunstenaarsverenigingen","1","2008-11-12","Bernadine Ypma"
"3006",NULL,"2964","12",,"1","ICSID","1","2008-11-12","Bernadine Ypma"
"3007",NULL,"2964","12",,"1","Stichting Industriële vormgeving","1","2008-11-12","Bernadine Ypma"
"3008",NULL,"2480","12",,"1","A","1","2008-11-17","Bernadine Ypma"
"3009",NULL,"2480","12",,"1","B - C","1","2008-11-17","Bernadine Ypma"
"3010",NULL,"2480","12",,"1","D - E","1","2008-11-17","Bernadine Ypma"
"3011",NULL,"2480","12",,"1","F - H","1","2008-11-18","Bernadine Ypma"
"3012",NULL,"2480","12",,"1","I - L","1","2008-11-18","Bernadine Ypma"
"3013",NULL,"2480","12",,"1","M - O","1","2008-11-18","Bernadine Ypma"
"3014",NULL,"2480","12",,"1","P - R","1","2008-11-17","Bernadine Ypma"
"3015",NULL,"2480","12",,"1","S","1","2008-11-17","Bernadine Ypma"
"3016",NULL,"2480","12",,"1","T - Z","1","2008-11-18","Bernadine Ypma"
"3017",NULL,"3010","12",,"1","DSSP makelaars BV","1","2008-11-18","Bernadine Ypma"
"3018",NULL,"2852","12",,"1","Openbaar Kunstbezit en Stichting Beeldende Kunst","1","2008-11-21","Maja Klooster"
"3019",NULL,"2852","12",,"1","Stichting Rietveld Schröderhuis en Stichting Het Van Doesburghuis","1","2008-11-21","Maja Klooster"
"3020",NULL,"2852","12",,"1","Ministerie van CRM / WVC","1","2008-11-21","Maja Klooster"
"3021",NULL,"2854","12",,"1","1963 - 1977","1","2008-11-21","Maja Klooster"
"3022",NULL,"2854","12",,"1","1977 - 1983","1","2008-11-21","Maja Klooster"
"3023",NULL,"3008","12",,"1","Amsterdam RAI","1","2008-11-21","Maja Klooster"
"3024",NULL,"3008","12",,"1","Ateliers 63","1","2008-11-21","Maja Klooster"
"3025",NULL,"3010","12",,"1","Dordrechts Museum","1","2008-11-21","Maja Klooster"
"3026",NULL,"2503","12",,"1","Catalogi","1","2008-11-21","Maja Klooster"
"3030",NULL,"2961","12",,"1","Vergaderingen en overleggen","1","2008-11-24","Britt Grootes"
"3031",NULL,"2961","12",,"1","Beleid","1","2008-11-24","Britt Grootes"
"3033",NULL,"2961","12",,"1","Financiën","1","2008-11-24","Britt Grootes"
"3034",NULL,"2961","12",,"1","Eigen publiciteitsmateriaal, eigen huisstijl en gangexposities","1","2008-11-24","Britt Grootes"
"3035",NULL,"2961","12",,"1","Diverse interne zaken","1","2008-11-24","Britt Grootes"
"3037",NULL,"3211","6","<p></p><p>Loopbaan:<br /><br />Charles Jongejans werkt vanaf 1945 als zelfstandig ontwerper voor typografische en industriële ontwerpopdrachten en start vanaf 1948 als docent aan de IvKNO (Instituut voor Kunstnijverheid Onderwijs, na de verhuizing naar het Rietveldgebouw in 1967 de Gerrit Rietveld Academie). In de jaren na 1955 wordt Jongejans veelvuldig als ontwerper ingezet door het Instituut voor Industriële Vormgeving voor verschillende opdrachten.<br /><br />In dit deelarchief, verzameld door Karel Suyling, zijn voornamelijk industriële ontwerpopdrachten uit de periode rond 1960 beschreven. Opdrachtgevers waren onder meer Honeywell, Homef en Lemu. Voor Honeywell en Homef maakte Jongejans vele schetsen van huishoudelijke aparaten op schetspapier en in schriften  alvorens meer gedetaileerde ontwerpen op te tekenen. De schommelbank Marquise van Lemu is in elk ontwerpstadium in dit archief te vinden, van eerste schets tot het uiteindelijke reclamemateriaal. Typerend voor de ontwerpen van Jongejans is het gebruik van fotografisch materiaal. Een voorbeeld daarvan is de informatieomslag behorende bij de schommelbank waarbij fotografisch materiaal onderdeel is van de lay-out van de omslag.<br /><br />De loopbaan van Charles Jongejans wordt vooral gekenmerkt door zijn aanstelling als docent aan het IvKNO. Hij begint in 1948 als leraar aan de reclameafdeling van de avondopleiding aan het IvKNO. Daar wordt hij twee jaar later tot docent Grafische reproductietechnieken en vaktheorie/typografie benoemd. Vanwege een toename van typografische opdrachten in het werkveld is er een groeiende vraag naar professionele typografen. Jongejans merkt deze ontwikkeling op en zet zich in voor een aparte afdeling Typografie binnen het kunstnijverheidsonderwijs. Na de aanstelling van jurist en kunstschilder Dirk Vis als directeur van het IvKNO in 1952 wordt Charles Jongejans een jaar later docent Typografie aan de nieuwe afdeling Typografie. Deze functie zal Jongejans vervullen tot 1971 waarbij hij vele jaren samenwerkt met typograaf en kunstenaar Melle die in 1953 aantreedt als leraar ‘zetten en drukken’.<br /><br />Volgend op een periode van groei, waarin de afdeling Typografie enige populariteit geniet, kiezen slechts twee studenten in 1971 voor een eindexamen aan deze afdeling. Gelijktijdig ziet de afdeling Grafisch ontwerpen (voorheen de afdeling Gebonden grafiek) een sterke toename van het aantal studenten. Op grond van deze twee ontwikkelingen wordt ervoor gekozen de afdeling Typografie op te heffen. Jongejans blijft in de tien jaren erna, tot zijn pensioen, het beheer houden over de handzetterij. Hij blijft aan als docent Typografie, maar nu bij de afdeling Grafisch ontwerpen en Industriële vormgeving. <br /><br />Opleiding:<br /><br />Charles Jongejans wordt in 1918 geboren in Tandjung Sailor op Borneo. Zijn ouders sturen hem naar Den Haag om een gymnasiumopleiding te volgen. Zonder het gymnasium af te ronden start Jongejans in 1936 zijn opleiding aan de Haagse Academie van Beeldende Kunsten. Gedurende vier jaar is Jongejans student aan de afdeling Reclame waar Gerard Kiljan en Paul Schuitema de lessen verzorgen. De leerstof verwijst naar de uitgangspunten van de architecten van de Nieuwe Zakelijkheid.  Het gebruik van fotografische elementen in zijn ontwerpen ontstaat in deze tijd. Na zijn eindexamen gaat Jongejans voor twee jaar in dienst bij ‘Ateliers voor Grafische Vormgeving CO-OP2’ van fotograaf Paul Guermonprez.<br /><br />Vanaf zijn eindexamen tot het einde van zijn loopbaan is Jongejans verbonden als lid aan de vakgroep Grafici, onderdeel van de Vereniging van Beoefenaars der Gebonden Kunsten GKf. Dit lidmaatschap geeft Jongejans de mogelijkheid in contact te komen met beroepsgenoten waaronder Otto Treumann en Dick Elffers. Na 1961 fuseert de vakgroep grafici van de GKf en de Vereniging van Reclame Ontwerpers en Illustrators VRI in de nieuwe beroepsvereniging Grafisch Vormgevers Nederland GVN.   <br /><br /></p><p><br /><br /></p><p></p>","1","Verzameld werk van Charles Jongejans","1","2009-09-03","Bernadine Ypma"
"3038",NULL,"2895","12",,"1","Total Design 3D","1","2008-12-01","Linda Kool"
"3039",NULL,"2875","12",,"1","Dagelijks Bestuur","1","2008-12-01","Linda Kool"
"3040",NULL,"2901","12",,"1","Raad van Commissarissen","1","2008-12-01","Linda Kool"
"3041",NULL,"2863","12",,"1","Algemene stukken","1","2008-12-01","Linda Kool"
"3042",NULL,"2880","12",,"1","Vergaderingen","1","2008-12-01","Linda Kool"
"3043",NULL,"2880","12",,"1","Beleidsnotities","1","2008-12-01","Linda Kool"
"3044",NULL,"3042","12",,"1","Seniorenoverleg","1","2008-12-01","Linda Kool"
"3045",NULL,"3037","6",,"1","Foto's","1","2008-12-01","Bernadine Ypma"
"3046",NULL,"3037","6",,"1","Opdrachten","1","2008-12-01","Bernadine Ypma"
"3048",NULL,NULL,"15",,"1","Affiches","1","2008-12-01","Linda Kool"
"3051",NULL,"3048","15",,"1","Gemeente Amsterdam","1","2008-12-02","Linda Kool"
"3055",NULL,"879","6",,"1","Staalmeubel NV","1","2008-12-03","Bernadine Ypma"
"3056",NULL,"879","6",,"1","Audium Electro Acoustische Industrie NV","1","2008-12-08","Bernadine Ypma"
"3057",NULL,"879","6",,"1","Golden Note","1","2008-12-08","Bernadine Ypma"
"3058",NULL,"879","6",,"1","Vereenigde Draadfabrieken NV","1","2008-12-08","Bernadine Ypma"
"3060",NULL,"1721","22",,"1","Correspondentie en ontwerpen voor huisstijl divers 1972 - 1987","1","2008-12-22","Britt Grootes"
"3061",NULL,"1761","22",,"1","Bewijsexemplaren verzorgd door andere ontwerpers 1986-1999","1","2008-12-23","Britt Grootes"
"3062",NULL,"1761","22",,"1","Bewijsexemplaren 1988 - 1992","1","2008-12-23","Britt Grootes"
"3063",NULL,"1761","22",,"1","Bewijsexemplaren 1993 - 1997","1","2008-12-23","Britt Grootes"
"3064",NULL,"1761","22",,"1","Correspondentie en ontwerpen 1993 -1997","1","2008-12-23","Britt Grootes"
"3065",NULL,"1761","22",,"1","Bewijsexemplaren Genderserie 1997-2000","1","2008-12-23","Britt Grootes"
"3066",NULL,"1761","22",,"1","Bewijsexemplaren 1998 - 1999","1","2008-12-23","Britt Grootes"
"3067",NULL,"1761","22",,"1","Bewijsexemplaren 2000 - 2001","1","2008-12-23","Britt Grootes"
"3068",NULL,"1722","22",,"1","Correspondentie en ontwerpen voor De Wereld binnen handbereik 1989-1992","1","2008-12-28","Britt Grootes"
"3069",NULL,"1825","22",,"1","Correspondentie en ontwerpen voor huisstijl","1","2008-12-30","Britt Grootes"
"3070",NULL,"1890","20",,"1","Holland Racing Team","1","2009-01-06","Maja Klooster"
"3072","1",NULL,"25",,"1","Opdrachten UNA","1","2011-11-04","Maja Klooster"
"3073",NULL,"3072","25",,"1","Gemeente Den Haag","1","2009-01-08","Mariska Rijsdijk"
