"id","fk_lijsten","fk_object","fk_persoon_instelling","ranking","is_ontwerp"
"30409","27","6951","1790",NULL,"1"
"30410","27","6951","1766",NULL,"1"
"30411","27","6951","1765",NULL,"1"
"30412","85","6951","511",NULL,NULL
"30413","84","6951","1772",NULL,NULL
"30424","85","6953","511",NULL,NULL
"30425","27","12462","2337",NULL,"1"
"30430","27","12455","2337",NULL,"1"
"30434","27","11236","2337",NULL,"1"
"30435","27","11236","1627",NULL,"1"
"30436","25","11236","2439",NULL,NULL
"30438","27","11239","2337",NULL,"1"
"30439","85","6956","1773",NULL,NULL
"30452","85","6957","511",NULL,NULL
"30453","85","6958","511",NULL,NULL
"30454","85","6959","511",NULL,NULL
"30459","27","1420","1",NULL,"1"
"30460","27","1681","1",NULL,"1"
"30461","27","1693","1",NULL,"1"
"30462","27","1682","1",NULL,"1"
"30463","27","1689","1",NULL,"1"
"30464","27","1683","1",NULL,"1"
"30465","27","1696","1",NULL,"1"
"30466","27","1684","1",NULL,"1"
"30467","27","1697","1",NULL,"1"
"30468","27","1685","1",NULL,"1"
"30469","27","1690","1",NULL,"1"
"30470","27","1686","1",NULL,"1"
"30471","27","1692","1",NULL,"1"
"30473","27","1687","1",NULL,"1"
"30476","27","1688","1",NULL,"1"
"30477","85","6962","511",NULL,NULL
"30478","27","1701","1",NULL,"1"
"30479","27","1700","1",NULL,"1"
"30480","27","1702","1",NULL,"1"
"30482","85","6964","511",NULL,NULL
"30483","85","6965","511",NULL,NULL
"30484","27","6966","1774",NULL,"1"
"30485","85","6966","1775",NULL,NULL
"30497","27","6967","1676",NULL,"1"
"30498","25","6967","1776",NULL,NULL
"30499","85","6967","511",NULL,NULL
"30500","27","6968","1676",NULL,"1"
"30501","25","6968","1776",NULL,NULL
"30502","85","6968","511",NULL,NULL
"30503","85","6969","511",NULL,NULL
"30507","85","6971","511",NULL,NULL
"30509","85","6972","511",NULL,NULL
"30510","85","6973","511",NULL,NULL
"30512","27","6975","1778",NULL,"1"
"30513","27","6975","1777",NULL,"1"
"30514","85","6975","1662",NULL,NULL
"30515","27","6976","1778",NULL,"1"
"30516","27","6976","1777",NULL,"1"
"30517","25","6976","38",NULL,NULL
"30518","85","6976","1662",NULL,NULL
"30519","27","1802","1",NULL,"1"
"30520","25","1802","62",NULL,NULL
"30527","27","6979","1780",NULL,"1"
"30528","85","6979","1755",NULL,NULL
"30533","27","6980","1780",NULL,"1"
"30534","25","6980","1106",NULL,NULL
"30535","85","6980","1755",NULL,NULL
"30536","85","6981","1755",NULL,NULL
"30537","85","6982","1755",NULL,NULL
"30538","85","6983","1773",NULL,NULL
"30539","85","6984","511",NULL,NULL
"30540","25","6985","1782",NULL,NULL
"30541","85","6985","1708",NULL,NULL
"30542","27","1838","1",NULL,"1"
"30543","25","1838","62",NULL,NULL
"30552","27","6988","1790",NULL,"1"
"30553","27","6988","1784",NULL,"1"
"30554","25","6988","1785",NULL,NULL
"30555","85","6988","511",NULL,NULL
"30558","27","6991","1790",NULL,"1"
"30559","27","6991","1787",NULL,"1"
"30560","27","6991","1786",NULL,"1"
"30561","27","6991","1784",NULL,"1"
"30562","85","6991","511",NULL,NULL
"30563","85","6992","511",NULL,NULL
"30564","27","6993","1790",NULL,"1"
"30565","27","6993","1787",NULL,"1"
"30566","27","6993","1786",NULL,"1"
"30567","27","6993","1784",NULL,"1"
"30568","25","6993","1106",NULL,NULL
"30569","85","6993","511",NULL,NULL
"30570","27","6994","1676",NULL,"1"
"30571","25","6994","1776",NULL,NULL
"30572","85","6994","511",NULL,NULL
"30573","25","6995","1788",NULL,NULL
"30574","85","6995","1789",NULL,NULL
"30575","27","6996","1627",NULL,"1"
"30576","27","6996","1780",NULL,"1"
"30577","85","6996","1755",NULL,NULL
"30578","27","6970","1700",NULL,"1"
"30579","85","6970","511",NULL,NULL
"30588","85","6845","2946",NULL,NULL
"30590","27","6769","1630",NULL,"1"
"30593","85","7000","1773",NULL,NULL
"30599","27","7002","1795",NULL,"1"
"30600","85","7002","1796",NULL,NULL
"30603","85","7005","511",NULL,NULL
"30608","85","7007","511",NULL,NULL
"30609","85","7008","511",NULL,NULL
"30611","27","7010","1732",NULL,"1"
"30612","27","7010","1793",NULL,"1"
"30613","85","7010","511",NULL,NULL
"30614","27","6819","1659",NULL,"1"
"30615","25","6819","1660",NULL,NULL
"30616","85","6819","511",NULL,NULL
"30617","85","6819","1662",NULL,NULL
"30618","27","6772","1630",NULL,"1"
"30642","27","161","1",NULL,"1"
"30643","25","161","15",NULL,NULL
"30644","85","161","15",NULL,NULL
"30645","316","161","20",NULL,NULL
"30648","27","160","1",NULL,"1"
"30649","25","160","15",NULL,NULL
"30650","85","160","15",NULL,NULL
"30651","316","160","20",NULL,NULL
"30652","27","1287","1",NULL,"1"
"30653","85","1287","145",NULL,NULL
"30654","27","1284","1",NULL,"1"
"30655","25","1284","144",NULL,NULL
"30656","85","1284","145",NULL,NULL
"30657","27","1313","1",NULL,"1"
"30658","25","1313","9",NULL,NULL
"30659","85","1313","145",NULL,NULL
"30660","27","1314","1",NULL,"1"
"30661","25","1314","9",NULL,NULL
"30662","85","1314","145",NULL,NULL
"30663","27","1342","1",NULL,"1"
"30664","85","1342","146",NULL,NULL
"30675","27","7012","1732",NULL,"1"
"30676","27","7012","1793",NULL,"1"
"30677","85","7012","511",NULL,NULL
"30681","27","7014","1732",NULL,"1"
"30682","27","7014","1793",NULL,"1"
"30683","85","7014","511",NULL,NULL
"30684","27","7015","1732",NULL,"1"
"30685","27","7015","1793",NULL,"1"
"30686","85","7015","511",NULL,NULL
"30687","27","7016","1732",NULL,"1"
"30688","27","7016","1793",NULL,"1"
"30689","85","7016","511",NULL,NULL
"30690","27","7017","1732",NULL,"1"
"30691","27","7017","1793",NULL,"1"
"30692","85","7017","511",NULL,NULL
"30693","27","7018","1732",NULL,"1"
"30694","27","7018","1793",NULL,"1"
"30695","85","7018","511",NULL,NULL
"30708","85","7022","511",NULL,NULL
"30709","85","7023","511",NULL,NULL
"30712","27","7024","1732",NULL,"1"
"30713","27","7024","1793",NULL,"1"
"30714","25","7024","54",NULL,NULL
"30715","85","7024","511",NULL,NULL
"30717","27","7025","1732",NULL,"1"
"30718","27","7025","1793",NULL,"1"
"30719","25","7025","54",NULL,NULL
"30720","85","7025","511",NULL,NULL
"30721","27","7026","1732",NULL,"1"
"30722","27","7026","1793",NULL,"1"
"30723","25","7026","54",NULL,NULL
"30724","85","7026","511",NULL,NULL
"30725","27","7027","1732",NULL,"1"
"30726","27","7027","1793",NULL,"1"
"30727","25","7027","54",NULL,NULL
"30728","85","7027","511",NULL,NULL
"30729","27","7028","1732",NULL,"1"
"30730","27","7028","1793",NULL,"1"
"30731","25","7028","54",NULL,NULL
"30732","85","7028","511",NULL,NULL
"30733","27","7029","1732",NULL,"1"
"30734","27","7029","1793",NULL,"1"
"30735","25","7029","54",NULL,NULL
"30736","85","7029","511",NULL,NULL
"30737","27","7030","1732",NULL,"1"
"30738","27","7030","1793",NULL,"1"
"30739","25","7030","54",NULL,NULL
"30740","85","7030","511",NULL,NULL
"30741","27","7031","1732",NULL,"1"
"30742","27","7031","1793",NULL,"1"
"30743","25","7031","54",NULL,NULL
"30744","85","7031","511",NULL,NULL
"30745","27","7032","1732",NULL,"1"
"30746","27","7032","1793",NULL,"1"
"30747","25","7032","54",NULL,NULL
"30748","85","7032","511",NULL,NULL
"30750","27","7033","1732",NULL,"1"
"30751","27","7033","1793",NULL,"1"
"30752","25","7033","54",NULL,NULL
"30753","85","7033","511",NULL,NULL
"30758","27","7035","1732",NULL,"1"
"30759","27","7035","1793",NULL,"1"
"30760","25","7035","54",NULL,NULL
"30761","85","7035","511",NULL,NULL
"30767","27","7036","1732",NULL,"1"
"30768","27","7036","1793",NULL,"1"
"30769","25","7036","54",NULL,NULL
"30770","85","7036","511",NULL,NULL
"30771","27","7037","1732",NULL,"1"
"30772","27","7037","1793",NULL,"1"
"30773","25","7037","54",NULL,NULL
"30774","85","7037","511",NULL,NULL
"30775","27","7038","1732",NULL,"1"
"30776","27","7038","1793",NULL,"1"
"30777","25","7038","54",NULL,NULL
"30778","85","7038","511",NULL,NULL
"30779","27","7039","1732",NULL,"1"
"30780","27","7039","1793",NULL,"1"
"30781","25","7039","54",NULL,NULL
"30782","85","7039","511",NULL,NULL
"30783","27","7040","1732",NULL,"1"
"30784","27","7040","1793",NULL,"1"
"30785","25","7040","54",NULL,NULL
"30786","85","7040","511",NULL,NULL
"30787","27","7041","1732",NULL,"1"
"30788","27","7041","1793",NULL,"1"
"30789","25","7041","54",NULL,NULL
"30790","85","7041","511",NULL,NULL
"30791","27","7042","1732",NULL,"1"
"30792","27","7042","1793",NULL,"1"
"30793","25","7042","54",NULL,NULL
"30794","85","7042","511",NULL,NULL
"30795","27","7043","1732",NULL,"1"
"30796","27","7043","1793",NULL,"1"
"30797","25","7043","54",NULL,NULL
"30798","85","7043","511",NULL,NULL
"30799","27","7044","1732",NULL,"1"
"30800","27","7044","1793",NULL,"1"
"30801","25","7044","54",NULL,NULL
"30802","85","7044","511",NULL,NULL
"30803","27","7045","1732",NULL,"1"
"30804","27","7045","1793",NULL,"1"
"30805","25","7045","54",NULL,NULL
"30806","85","7045","511",NULL,NULL
"30808","27","7046","1732",NULL,"1"
"30809","27","7046","1793",NULL,"1"
"30810","25","7046","1800",NULL,NULL
"30811","85","7046","511",NULL,NULL
"30812","27","7047","1732",NULL,"1"
"30813","27","7047","1793",NULL,"1"
"30814","25","7047","1800",NULL,NULL
"30815","85","7047","511",NULL,NULL
"30827","27","7049","1732",NULL,"1"
"30828","27","7049","1793",NULL,"1"
"30829","25","7049","1800",NULL,NULL
"30830","85","7049","511",NULL,NULL
"30831","27","7048","1793",NULL,"1"
"30832","27","7048","1732",NULL,"1"
"30833","25","7048","1800",NULL,NULL
"30834","85","7048","511",NULL,NULL
"30837","85","7051","1803",NULL,NULL
"30839","25","7052","54",NULL,NULL
"30840","85","7052","511",NULL,NULL
"30869","85","7059","511",NULL,NULL
"30870","85","7060","511",NULL,NULL
"31041","85","7063","1773",NULL,NULL
"31060","85","7067","1813",NULL,NULL
"31062","85","7068","511",NULL,NULL
"31063","85","7069","511",NULL,NULL
"31064","85","7070","1815",NULL,NULL
"31065","85","7071","1816",NULL,NULL
"31071","27","7074","1732",NULL,"1"
"31072","27","7074","1793",NULL,"1"
"31073","25","7074","1800",NULL,NULL
"31074","85","7074","511",NULL,NULL
"31076","27","7075","1566",NULL,"1"
"31077","85","7075","511",NULL,NULL
"31079","27","7076","1732",NULL,"1"
"31080","27","7076","1793",NULL,"1"
"31081","25","7076","54",NULL,NULL
"31082","85","7076","511",NULL,NULL
"31093","27","7080","1732",NULL,"1"
"31094","27","7080","1793",NULL,"1"
"31095","85","7080","511",NULL,NULL
"31104","27","7082","1818",NULL,"1"
"31105","85","7082","511",NULL,NULL
"31106","27","7083","1819",NULL,"1"
"31107","85","7083","511",NULL,NULL
"31110","27","7085","1698",NULL,"1"
"31111","25","7085","789",NULL,NULL
"31112","85","7085","1822",NULL,NULL
"31132","27","7089","1732",NULL,"1"
"31133","27","7089","1793",NULL,"1"
"31134","85","7089","511",NULL,NULL
"31135","27","7090","1808",NULL,"1"
"31136","25","7090","1711",NULL,NULL
"31137","85","7090","1810",NULL,NULL
"31138","27","7091","1629",NULL,"1"
"31139","85","7091","2950",NULL,NULL
"31140","85","7091","475",NULL,NULL
"31142","85","7092","511",NULL,NULL
"31151","27","7095","1826",NULL,"1"
"31152","25","7095","1827",NULL,NULL
"31153","85","7095","511",NULL,NULL
"31161","85","7096","511",NULL,NULL
"31162","27","7097","1826",NULL,"1"
"31163","25","7097","1827",NULL,NULL
"31164","85","7097","511",NULL,NULL
"31165","27","7098","1826",NULL,"1"
"31166","25","7098","1828",NULL,NULL
"31167","85","7098","511",NULL,NULL
"31179","27","7102","1826",NULL,"1"
"31180","85","7102","511",NULL,NULL
"31182","85","7104","511",NULL,NULL
"31193","27","7108","1826",NULL,"1"
"31194","85","7108","511",NULL,NULL
"31195","85","7109","1760",NULL,NULL
"31196","85","7110","511",NULL,NULL
"31200","27","7112","1834",NULL,"1"
"31201","85","7112","1834",NULL,NULL
"31202","85","7113","1835",NULL,NULL
"31203","27","7114","1836",NULL,"1"
"31204","85","7114","511",NULL,NULL
"31206","27","7116","1837",NULL,"1"
"31207","85","7116","511",NULL,NULL
"31208","85","7117","511",NULL,NULL
"31209","27","7118","1826",NULL,"1"
"31210","85","7118","511",NULL,NULL
"31211","25","7118","615",NULL,NULL
"31212","27","7119","1698",NULL,"1"
"31213","25","7119","789",NULL,NULL
"31214","85","7119","1822",NULL,NULL
"31215","27","7120","1629",NULL,"1"
"31216","85","7120","511",NULL,NULL
"31217","85","7121","1838",NULL,NULL
"31218","27","7122","1839",NULL,"1"
"31219","85","7122","511",NULL,NULL
"31223","27","686","1",NULL,"1"
"31224","27","687","1",NULL,"1"
"31225","27","688","1",NULL,"1"
"31226","27","689","1",NULL,"1"
"31227","27","690","1",NULL,"1"
"31228","27","7124","1826",NULL,"1"
"31229","27","7125","1826",NULL,"1"
"31230","27","7126","1840",NULL,"1"
"31231","27","7126","1826",NULL,"1"
"31232","85","7126","511",NULL,NULL
"31233","25","7126","615",NULL,NULL
"31237","27","7128","1826",NULL,"1"
"31238","85","7128","511",NULL,NULL
"31239","27","7129","1842",NULL,"1"
"31240","27","7129","1841",NULL,"1"
"31241","25","7129","1843",NULL,NULL
"31242","85","7129","511",NULL,NULL
"31243","85","7129","1760",NULL,NULL
"31244","27","7130","1826",NULL,"1"
"31245","85","7130","511",NULL,NULL
"31246","25","7130","615",NULL,NULL
"31251","27","7133","1826",NULL,"1"
"31252","85","7133","511",NULL,NULL
"31253","25","7133","615",NULL,NULL
"31332","27","791","1",NULL,"1"
"31337","27","792","1",NULL,"1"
"31338","27","793","1",NULL,"1"
"31339","25","793","91",NULL,NULL
"31341","27","2002","1",NULL,"1"
"31343","27","348","1",NULL,"1"
"31360","27","354","1",NULL,"1"
"31362","27","377","1",NULL,"1"
"31363","27","378","1",NULL,"1"
"31364","27","385","1",NULL,"1"
"31366","27","386","1",NULL,"1"
"31367","25","386","41",NULL,NULL
"31368","25","386","2204",NULL,NULL
"31371","27","1210","1",NULL,"1"
"31372","27","349","1",NULL,"1"
"31374","27","355","1",NULL,"1"
"31375","27","919","1",NULL,"1"
"31376","27","356","1",NULL,"1"
"31377","27","357","1",NULL,"1"
"31378","25","357","38",NULL,NULL
"31380","27","358","1",NULL,"1"
"31381","27","359","1",NULL,"1"
"31382","25","359","12",NULL,NULL
"31384","27","361","1",NULL,"1"
"31385","27","362","1",NULL,"1"
"31386","27","363","1",NULL,"1"
"31387","25","363","38",NULL,NULL
"31388","27","373","1",NULL,"1"
"31389","27","374","1",NULL,"1"
"31390","27","375","1",NULL,"1"
"31392","27","918","1",NULL,"1"
"31393","27","376","1",NULL,"1"
"31395","27","1169","1",NULL,"1"
"31396","27","920","1",NULL,"1"
"31397","27","1400","1",NULL,"1"
"31398","27","345","1",NULL,"1"
"31399","25","345","2204",NULL,NULL
"31400","27","346","1",NULL,"1"
"31401","25","346","2204",NULL,NULL
"31402","27","379","1",NULL,"1"
"31403","25","379","2204",NULL,NULL
"31404","316","379","22",NULL,NULL
"31405","27","380","1",NULL,"1"
"31406","25","380","2204",NULL,NULL
"31407","27","1394","1",NULL,"1"
"31408","25","1394","2204",NULL,NULL
"31409","27","381","1",NULL,"1"
"31410","25","381","2204",NULL,NULL
"31411","27","383","1",NULL,"1"
"31412","25","383","15",NULL,NULL
"31413","84","383","39",NULL,NULL
"31414","27","384","1",NULL,"1"
"31415","25","384","15",NULL,NULL
"31416","84","384","39",NULL,NULL
"31417","27","338","1",NULL,"1"
"31418","25","338","36",NULL,NULL
"31419","27","339","1",NULL,"1"
"31420","27","340","1",NULL,"1"
"31421","25","340","36",NULL,NULL
"31422","27","922","1",NULL,"1"
"31425","27","9686","2280",NULL,"1"
"31426","27","9600","2280",NULL,"1"
"31427","27","9667","2280",NULL,"1"
"31428","27","9682","2280",NULL,"1"
"31429","27","9688","2280",NULL,"1"
"31430","27","9697","2280",NULL,"1"
"31431","27","10780","1627",NULL,"1"
"31432","27","10780","2337",NULL,"1"
"31433","27","10774","151",NULL,"1"
"31434","27","10774","2337",NULL,"1"
"31435","27","10774","1627",NULL,"1"
"31437","27","9695","2280",NULL,"1"
"31438","27","9734","2280",NULL,"1"
"31439","27","10685","2337",NULL,"1"
"31440","27","10685","1627",NULL,"1"
"31442","27","10782","2337",NULL,"1"
"31443","27","10782","1627",NULL,"1"
"31444","27","5843","1292",NULL,"1"
"31445","85","5843","2204",NULL,NULL
"31448","27","2104","456",NULL,"1"
"31449","27","2126","456",NULL,"1"
"31450","27","2228","456",NULL,"1"
"31451","25","2228","12",NULL,NULL
"31453","27","2226","456",NULL,"1"
"31454","25","2226","12",NULL,NULL
"31456","27","2227","456",NULL,"1"
"31457","25","2227","12",NULL,NULL
"31459","27","10700","2525",NULL,"1"
"31460","27","10700","2337",NULL,"1"
"31461","27","10700","1627",NULL,"1"
"31462","25","10700","36",NULL,NULL
"31464","27","2232","456",NULL,"1"
"31465","25","2232","12",NULL,NULL
"31466","27","2231","456",NULL,"1"
"31467","25","2231","12",NULL,NULL
"31468","27","2086","456",NULL,"1"
"31469","25","2086","2204",NULL,NULL
"31470","27","2229","456",NULL,"1"
"31471","25","2229","12",NULL,NULL
"31472","27","2230","456",NULL,"1"
"31473","25","2230","12",NULL,NULL
"31474","27","2238","456",NULL,"1"
"31475","25","2238","12",NULL,NULL
"31476","27","2272","456",NULL,"1"
"31477","25","2272","12",NULL,NULL
"31478","27","2273","456",NULL,"1"
"31479","25","2273","12",NULL,NULL
"31480","27","2274","456",NULL,"1"
"31481","25","2274","12",NULL,NULL
"31483","27","9722","2280",NULL,"1"
"31485","27","10687","2337",NULL,"1"
"31486","27","10687","1627",NULL,"1"
"31494","27","2193","456",NULL,"1"
"31495","25","2193","36",NULL,NULL
"31496","27","2102","456",NULL,"1"
"31498","27","2247","456",NULL,"1"
"31500","27","2194","456",NULL,"1"
"31501","27","917","1",NULL,"1"
"31502","25","917","12",NULL,NULL
"31506","27","916","1",NULL,"1"
"31507","25","916","12",NULL,NULL
"31510","27","367","1",NULL,"1"
"31511","27","368","1",NULL,"1"
"31512","27","369","1",NULL,"1"
"31514","27","370","1",NULL,"1"
"31515","27","371","1",NULL,"1"
"31516","27","372","1",NULL,"1"
"31517","27","9730","2280",NULL,"1"
"31518","27","698","1",NULL,"1"
"31519","27","343","1",NULL,"1"
"31520","25","343","12",NULL,NULL
"31521","84","343","31",NULL,NULL
"31522","27","344","1",NULL,"1"
"31523","27","347","1",NULL,"1"
"31524","25","347","2204",NULL,NULL
"31525","27","382","1",NULL,"1"
"31526","25","382","2204",NULL,NULL
"31527","316","382","22",NULL,NULL
"31531","27","2088","456",NULL,"1"
"31532","25","2088","36",NULL,NULL
"31533","27","2089","456",NULL,"1"
"31534","25","2089","36",NULL,NULL
"31539","27","9762","2280",NULL,"1"
"31542","27","298","1",NULL,"1"
"31543","25","298","15",NULL,NULL
"31549","27","3961","940",NULL,"1"
"31550","85","3961","1047",NULL,NULL
"31551","25","3961","958",NULL,NULL
"31552","27","5250","943",NULL,"1"
"31553","27","5250","941",NULL,"1"
"31554","25","5250","958",NULL,NULL
"31559","27","3999","1292",NULL,"1"
"31560","25","3999","958",NULL,NULL
"31561","27","4208","942",NULL,"1"
"31562","85","4208","958",NULL,NULL
"31563","27","4001","941",NULL,"1"
"31567","27","4154","1292",NULL,"1"
"31568","25","4154","54",NULL,NULL
"31570","27","4152","1292",NULL,"1"
"31571","85","4152","1115",NULL,NULL
"31572","25","4152","54",NULL,NULL
"31575","27","4153","1292",NULL,"1"
"31576","85","4153","1115",NULL,NULL
"31577","25","4153","54",NULL,NULL
"31662","27","2039","456",NULL,"1"
"31665","27","2111","456",NULL,"1"
"31666","25","2111","36",NULL,NULL
"31667","27","2134","456",NULL,"1"
"31669","27","2145","456",NULL,"1"
"31670","27","2154","456",NULL,"1"
"31671","27","2188","456",NULL,"1"
"31675","27","801","1",NULL,"1"
"31689","27","2011","1",NULL,"1"
"31690","27","1494","1",NULL,"1"
"31693","27","1560","1",NULL,"1"
"31694","27","1571","1",NULL,"1"
"31706","27","1556","1",NULL,"1"
"31717","27","1993","1",NULL,"1"
"31721","27","1994","1",NULL,"1"
"31724","27","2013","1",NULL,"1"
"31728","27","1551","1",NULL,"1"
"31729","27","1563","1",NULL,"1"
"31730","27","1567","1",NULL,"1"
"31731","27","1568","1",NULL,"1"
"31732","27","1617","1",NULL,"1"
"31734","27","1622","1",NULL,"1"
"31735","27","867","1",NULL,"1"
"31736","27","1564","1",NULL,"1"
"31737","27","1570","1",NULL,"1"
"31738","27","1555","1",NULL,"1"
"31739","27","10924","2337",NULL,"1"
